Time,T1,T2,U1,U2,SP1,SP2,T1_ff,T2_ff
165.09,56.0802,56.0802,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
170.2,57.3694,57.3694,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
175.05,58.65859999999999,58.65859999999999,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
180.26,59.947799999999994,59.947799999999994,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
185.18,61.236999999999995,61.236999999999995,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
190.19,62.526199999999996,62.526199999999996,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
195.12,63.4931,63.4931,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
200.04,64.78229999999999,64.78229999999999,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
205.25,65.7492,65.7492,83.99321266968327,83.99321266968327,67.0,50.0,93.375,93.375
210.15,67.0384,67.0384,82.1455505279035,82.1455505279035,67.0,50.0,90.925,90.925
215.23,68.00529999999999,68.00529999999999,80.2300150829563,80.23001508295629,67.0,50.0,88.385,88.385
220.11,68.9722,68.64989999999999,78.38989441930622,78.38989441930619,67.0,50.0,85.945,85.945
225.29,69.6168,69.6168,76.43665158371044,76.43665158371043,67.0,50.0,83.35500000000002,83.355
230.14,70.5837,70.5837,74.60784313725493,74.6078431372549,67.0,50.0,80.93,80.93
235.24,71.22829999999999,71.22829999999999,72.684766214178,72.68476621417798,67.0,50.0,78.38,78.38
240.18,71.8729,71.8729,70.82202111613877,70.82202111613877,67.0,50.0,75.91,75.91
245.19,72.5175,72.5175,68.93288084464558,68.93288084464555,67.0,50.0,73.405,73.405
250.07,73.1621,73.1621,6.760935143288109,6.760935143288089,67.0,50.0,70.965,70.965
255.13,73.4844,73.4844,4.852941176470624,4.852941176470591,67.0,50.0,68.435,68.435
260.29,73.1621,73.1621,2.907239819004534,2.907239819004521,67.0,50.0,65.85499999999999,65.85499999999999
265.1,72.8398,72.8398,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
270.17,71.8729,71.8729,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
275.24,70.90599999999999,70.90599999999999,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
280.22,69.9391,69.9391,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
285.06,68.64989999999999,68.64989999999999,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
290.14,67.3607,67.3607,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
295.19,66.0715,66.0715,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
300.07,64.78229999999999,64.78229999999999,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
305.09,63.4931,63.4931,1.5082956259426994,1.5082956259426927,67.0,50.0,64.0,63.99999999999999
310.03,62.2039,62.2039,61.8401206636501,61.84012066365009,67.0,50.0,64.0,63.99999999999999
315.01,60.914699999999996,61.236999999999995,61.8401206636501,61.84012066365009,67.0,50.0,64.0,63.99999999999999
320.02,60.27009999999999,60.5924,61.8401206636501,61.84012066365009,67.0,50.0,64.0,63.99999999999999
325.29,59.947799999999994,59.947799999999994,62.32654600301663,62.32654600301661,67.0,50.0,64.64500000000001,64.64500000000001
330.07,59.947799999999994,59.947799999999994,64.12895927601812,64.12895927601812,67.0,50.0,67.035,67.035
335.0,59.947799999999994,59.947799999999994,65.98793363499249,65.98793363499246,67.0,50.0,69.5,69.5
340.26,59.947799999999994,59.947799999999994,66.36500754147816,66.36500754147815,67.0,50.0,70.0,70.0
345.0,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,67.0,50.0,70.0,70.0
350.2,60.5924,60.5924,66.36500754147816,66.36500754147815,67.0,50.0,70.0,70.0
355.01,60.914699999999996,60.914699999999996,66.36500754147816,66.36500754147815,67.0,50.0,70.0,70.0
360.18,61.55929999999999,61.55929999999999,67.94117647058827,67.94117647058825,67.0,50.0,72.09,72.09
365.09,61.88159999999999,61.88159999999999,69.79260935143289,69.79260935143289,67.0,50.0,74.54499999999999,74.54499999999999
370.04,62.526199999999996,62.526199999999996,71.65912518853698,71.65912518853696,67.0,50.0,77.02000000000001,77.02000000000001
375.19,63.17079999999999,63.17079999999999,73.60105580693819,73.60105580693816,67.0,50.0,79.595,79.595
380.19,63.8154,63.8154,75.48642533936656,75.48642533936652,67.0,50.0,82.095,82.095
385.12,64.46,64.46,77.3453996983409,77.34539969834088,67.0,50.0,84.56,84.56
390.14,65.10459999999999,65.10459999999999,79.23831070889894,79.23831070889894,67.0,50.0,87.07,87.07
395.03,65.7492,65.7492,81.0822021116139,81.0822021116139,67.0,50.0,89.51499999999999,89.51499999999999
400.2,66.3938,66.3938,83.0316742081448,83.0316742081448,67.0,50.0,92.1,92.1
405.3,67.3607,67.3607,84.46455505279039,84.46455505279036,67.0,50.0,94.0,94.0
410.22,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,62.0,50.0,94.0,94.0
415.16,68.9722,68.9722,84.46455505279039,84.46455505279036,41.0,50.0,94.0,94.0
425.21,70.5837,70.5837,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
430.16,71.22829999999999,71.22829999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
435.05,72.1952,72.1952,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
440.03,72.8398,72.8398,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
445.04,73.4844,73.4844,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
450.12,74.45129999999999,74.45129999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
455.23,75.0959,75.0959,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
460.13,75.7405,75.7405,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
465.16,76.70739999999999,76.70739999999999,84.02714932126699,84.02714932126696,39.0,50.0,93.41999999999999,93.41999999999999
470.02,77.35199999999999,77.02969999999999,82.19457013574664,82.19457013574664,39.0,50.0,90.99000000000001,90.99000000000001
475.05,77.67429999999999,77.9966,80.2978883861237,80.29788838612369,39.0,50.0,88.475,88.475
480.23,78.6412,78.6412,78.34464555052793,78.3446455505279,39.0,50.0,85.88499999999999,85.88499999999999
485.26,78.9635,79.2858,76.44796380090501,76.44796380090499,39.0,50.0,83.37,83.37
490.14,79.6081,79.6081,74.60784313725493,74.6078431372549,39.0,50.0,80.93,80.93
495.02,79.93039999999999,79.93039999999999,12.43589743589747,12.435897435897443,39.0,50.0,78.49000000000001,78.49000000000001
500.2,80.25269999999999,80.25269999999999,10.48265460030169,10.482654600301675,39.0,50.0,75.9,75.9
505.17,79.93039999999999,79.93039999999999,8.608597285067892,8.608597285067866,39.0,50.0,73.41499999999999,73.41499999999999
510.25,79.2858,79.2858,6.693061840120685,6.693061840120665,39.0,50.0,70.875,70.875
515.05,78.3189,78.3189,4.883107088989475,4.883107088989469,39.0,50.0,68.47500000000002,68.47500000000002
520.06,77.35199999999999,77.35199999999999,2.993966817496265,2.993966817496265,39.0,50.0,65.97000000000003,65.97000000000003
525.19,76.0628,76.0628,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
530.16,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
535.27,73.4844,73.4844,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
540.09,72.1952,71.8729,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
545.02,70.5837,70.5837,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
550.12,68.9722,68.9722,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
555.16,67.68299999999999,67.68299999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
560.21,66.0715,66.0715,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
565.24,64.46,64.46,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
570.17,63.17079999999999,63.17079999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
575.16,61.88159999999999,61.88159999999999,61.8401206636501,61.84012066365009,39.0,50.0,64.0,63.99999999999999
580.04,60.914699999999996,60.5924,61.8401206636501,61.84012066365009,39.0,50.0,64.0,63.99999999999999
585.26,59.947799999999994,59.947799999999994,62.315233785822066,62.31523378582202,39.0,50.0,64.63,64.63
590.27,59.625499999999995,59.625499999999995,64.20437405731526,64.20437405731523,39.0,50.0,67.13499999999999,67.13499999999999
595.17,59.3032,59.3032,66.05203619909503,66.05203619909503,39.0,50.0,69.58499999999998,69.58499999999998
600.0,59.625499999999995,59.3032,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
605.27,59.3032,59.625499999999995,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
610.23,59.947799999999994,59.625499999999995,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
615.11,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
620.17,60.5924,60.5924,67.93740573152338,67.93740573152338,39.0,50.0,72.08499999999998,72.08499999999998
625.15,61.236999999999995,61.236999999999995,69.81523378582204,69.81523378582203,39.0,50.0,74.57499999999999,74.57499999999999
630.27,61.55929999999999,61.55929999999999,71.74585218702869,71.74585218702866,39.0,50.0,77.135,77.13499999999999
635.27,62.2039,62.2039,73.63122171945705,73.63122171945702,39.0,50.0,79.63499999999999,79.63499999999999
640.23,62.848499999999994,62.848499999999994,75.50150829562597,75.50150829562597,39.0,50.0,82.11500000000001,82.11500000000001
645.27,63.4931,63.4931,77.40196078431376,77.40196078431372,39.0,50.0,84.63499999999999,84.63499999999999
650.18,64.1377,64.1377,79.25339366515837,79.25339366515834,39.0,50.0,87.08999999999997,87.08999999999997
655.08,64.78229999999999,64.78229999999999,81.10105580693822,81.10105580693818,39.0,50.0,89.54000000000002,89.54000000000002
660.25,65.7492,65.7492,83.0505279034691,83.05052790346907,39.0,50.0,92.125,92.125
665.22,66.3938,66.3938,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
670.2,67.3607,67.3607,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
675.25,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
680.12,68.9722,68.9722,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
685.25,69.9391,69.6168,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
690.24,70.5837,70.5837,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
695.14,71.55059999999999,71.22829999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
700.09,72.1952,72.1952,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
705.09,73.1621,73.1621,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
710.11,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
715.22,74.45129999999999,74.77359999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
720.25,75.4182,75.4182,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
725.2,76.0628,76.0628,84.01206636500754,84.01206636500754,39.0,50.0,93.39999999999998,93.39999999999998
730.24,76.70739999999999,76.70739999999999,82.11161387631978,82.11161387631978,39.0,50.0,90.88,90.88
735.12,77.35199999999999,77.35199999999999,80.2714932126697,80.2714932126697,39.0,50.0,88.44,88.44
740.16,77.9966,77.9966,78.37104072398195,78.37104072398193,39.0,50.0,85.92000000000002,85.92000000000002
745.13,78.6412,78.6412,76.49698340874815,76.49698340874811,39.0,50.0,83.43500000000002,83.435
750.18,79.2858,78.9635,74.59276018099553,74.59276018099551,39.0,50.0,80.91000000000003,80.91000000000003
755.27,79.6081,79.6081,12.341628959276058,12.341628959276024,39.0,50.0,78.36500000000001,78.36500000000001
760.27,79.93039999999999,79.93039999999999,10.456259426847694,10.456259426847673,39.0,50.0,75.86500000000001,75.86500000000001
765.06,79.6081,79.6081,8.650075414781346,8.650075414781313,39.0,50.0,73.47000000000003,73.47000000000003
770.06,78.9635,78.9635,6.764705882352984,6.764705882352963,39.0,50.0,70.97000000000003,70.97000000000003
775.01,78.3189,78.3189,4.898190045248893,4.898190045248874,39.0,50.0,68.495,68.495
780.01,77.02969999999999,77.35199999999999,3.012820512820551,3.012820512820517,39.0,50.0,65.995,65.995
785.2,75.7405,76.0628,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
790.12,74.45129999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
795.01,73.4844,73.4844,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
800.27,71.8729,71.8729,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
805.07,70.5837,70.2614,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
810.03,68.9722,68.9722,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
815.04,67.3607,67.3607,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
820.01,66.0715,66.0715,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
825.05,64.46,64.46,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
830.15,63.17079999999999,63.17079999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
835.22,61.88159999999999,61.88159999999999,61.8401206636501,61.84012066365009,39.0,50.0,64.0,63.99999999999999
840.23,60.5924,60.5924,61.8401206636501,61.84012066365009,39.0,50.0,64.0,63.99999999999999
845.22,59.947799999999994,59.947799999999994,62.30015082956262,62.30015082956261,39.0,50.0,64.61000000000001,64.61000000000001
850.12,59.625499999999995,59.3032,64.14781297134242,64.14781297134239,39.0,50.0,67.06,67.06
855.14,59.3032,59.3032,66.04072398190048,66.04072398190044,39.0,50.0,69.57,69.57
860.07,59.3032,59.3032,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
865.19,59.625499999999995,59.625499999999995,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
870.12,59.947799999999994,59.625499999999995,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
875.01,60.27009999999999,59.947799999999994,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
880.27,60.5924,60.5924,67.97511312217196,67.97511312217195,39.0,50.0,72.13499999999999,72.13499999999999
885.12,61.236999999999995,61.236999999999995,69.80392156862749,69.80392156862746,39.0,50.0,74.56,74.56
890.24,61.55929999999999,61.55929999999999,71.73453996983412,71.7345399698341,39.0,50.0,77.12,77.12
895.01,62.2039,62.2039,73.53318250377076,73.53318250377075,39.0,50.0,79.505,79.505
900.11,62.848499999999994,62.848499999999994,75.45625942684771,75.45625942684767,39.0,50.0,82.055,82.055
905.18,63.4931,63.4931,77.36802413273004,77.36802413272999,39.0,50.0,84.58999999999997,84.58999999999997
910.04,64.1377,64.1377,79.20060331825037,79.20060331825036,39.0,50.0,87.01999999999998,87.01999999999998
915.19,64.78229999999999,64.78229999999999,81.14253393665165,81.14253393665162,39.0,50.0,89.59500000000003,89.59500000000003
920.04,65.7492,65.42689999999999,82.97134238310707,82.97134238310707,39.0,50.0,92.01999999999998,92.01999999999998
925.02,66.3938,66.3938,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
930.26,67.0384,67.0384,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
935.16,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
940.16,68.9722,68.9722,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
945.24,69.6168,69.9391,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
950.18,70.5837,70.5837,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
955.27,71.55059999999999,71.55059999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
960.15,72.1952,72.1952,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
965.05,73.1621,73.1621,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
970.06,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
975.06,74.45129999999999,74.77359999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
980.01,75.4182,75.4182,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
985.11,76.0628,76.0628,84.04600301659127,84.04600301659126,39.0,50.0,93.445,93.445
990.06,76.70739999999999,76.70739999999999,82.17948717948723,82.17948717948723,39.0,50.0,90.97000000000003,90.97000000000003
995.13,77.35199999999999,77.35199999999999,80.26772247360486,80.26772247360485,39.0,50.0,88.435,88.435
1000.02,77.9966,77.9966,78.42383107088993,78.42383107088992,39.0,50.0,85.99000000000001,85.99000000000001
1005.21,78.6412,78.6412,76.46681749622928,76.46681749622927,39.0,50.0,83.39499999999998,83.39499999999998
1010.26,79.2858,79.2858,74.56259426847666,74.56259426847663,39.0,50.0,80.87000000000002,80.87
1015.15,79.6081,79.6081,12.38687782805434,12.3868778280543,39.0,50.0,78.42500000000003,78.42500000000001
1020.24,79.93039999999999,79.93039999999999,10.467571644042271,10.46757164404223,39.0,50.0,75.88,75.88
1025.24,79.6081,79.6081,8.582202111613904,8.58220211161389,39.0,50.0,73.38,73.38
1030.15,78.9635,78.9635,6.730769230769231,6.730769230769198,39.0,50.0,70.92499999999995,70.92499999999995
1035.21,77.9966,77.9966,4.822775263951754,4.822775263951727,39.0,50.0,68.39499999999998,68.39499999999998
1040.19,77.02969999999999,77.02969999999999,2.944947209653101,2.9449472096530815,39.0,50.0,65.90499999999997,65.90499999999997
1045.04,76.0628,76.0628,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1050.17,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1055.05,73.4844,73.1621,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1060.2,71.8729,71.8729,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1065.2,70.2614,70.2614,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1070.11,68.9722,68.9722,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1075.09,67.3607,67.3607,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1080.01,66.0715,66.0715,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1085.11,64.46,64.46,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1090.01,63.17079999999999,63.17079999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1095.08,61.88159999999999,61.88159999999999,61.8401206636501,61.84012066365009,39.0,50.0,64.0,63.99999999999999
1100.27,60.5924,60.5924,61.8401206636501,61.84012066365009,39.0,50.0,64.0,63.99999999999999
1105.14,59.947799999999994,59.947799999999994,62.26998491704381,62.26998491704378,39.0,50.0,64.57000000000005,64.57000000000005
1110.09,59.625499999999995,59.625499999999995,64.1365007541478,64.13650075414779,39.0,50.0,67.04499999999996,67.04499999999996
1115.22,59.3032,59.3032,66.07088989441935,66.07088989441932,39.0,50.0,69.61000000000001,69.61000000000001
1120.08,59.3032,59.3032,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
1125.14,59.625499999999995,59.625499999999995,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
1130.14,59.625499999999995,59.947799999999994,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
1135.0,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,39.0,50.0,70.0,70.0
1140.07,60.5924,60.5924,67.89969834087482,67.8996983408748,39.0,50.0,72.03499999999997,72.03499999999997
1145.04,61.236999999999995,60.914699999999996,69.77375565610862,69.77375565610859,39.0,50.0,74.51999999999998,74.51999999999998
1150.17,61.55929999999999,61.55929999999999,71.70814479638015,71.70814479638013,39.0,50.0,77.08500000000004,77.08500000000004
1155.04,62.2039,62.2039,73.54449472096532,73.54449472096532,39.0,50.0,79.51999999999998,79.51999999999998
1160.17,62.848499999999994,62.848499999999994,75.47888386123685,75.47888386123684,39.0,50.0,82.08500000000004,82.08500000000004
1165.21,63.4931,63.4931,77.37933634992463,77.3793363499246,39.0,50.0,84.60500000000002,84.60500000000002
1170.01,64.1377,64.1377,79.18929110105582,79.18929110105582,39.0,50.0,87.005,87.005
1175.0,64.78229999999999,64.78229999999999,81.07088989441935,81.07088989441932,39.0,50.0,89.5,89.5
1180.09,65.7492,65.7492,82.99019607843138,82.99019607843134,39.0,50.0,92.04499999999996,92.04499999999996
1185.18,66.3938,66.3938,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1190.02,67.3607,67.0384,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1195.03,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1200.27,68.9722,68.9722,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1205.0,69.9391,69.6168,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1210.17,70.5837,70.5837,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1215.21,71.55059999999999,71.55059999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1220.0,72.1952,72.1952,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1225.2,73.1621,73.1621,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1230.22,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1235.09,74.45129999999999,74.77359999999999,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1240.27,75.4182,75.4182,84.46455505279039,84.46455505279036,39.0,50.0,94.0,94.0
1245.01,76.0628,76.0628,84.08371040723983,84.08371040723982,39.0,50.0,93.495,93.495
1250.19,76.70739999999999,76.70739999999999,82.13046757164405,82.13046757164405,39.0,50.0,90.90499999999997,90.90499999999997
1255.19,77.35199999999999,77.35199999999999,80.2450980392157,80.24509803921568,39.0,50.0,88.40499999999997,88.40499999999997
1260.0,77.9966,77.9966,78.43137254901964,78.43137254901963,39.0,50.0,86.00000000000001,86.0
1265.1,78.6412,78.6412,76.50829562594276,76.50829562594274,39.0,50.0,83.45000000000006,83.45000000000005
1270.0,78.9635,78.9635,74.66063348416294,74.6606334841629,39.0,50.0,81.00000000000001,81.0
1275.01,79.6081,79.6081,12.43966817496232,12.4396681749623,39.0,50.0,78.495,78.495
1280.25,79.93039999999999,79.6081,10.463800904977402,10.46380090497737,39.0,50.0,75.875,75.875
1285.24,79.6081,79.6081,8.582202111613904,8.58220211161389,39.0,50.0,73.38,73.38
1290.09,78.9635,78.9635,6.75339366515842,6.753393665158414,39.0,50.0,70.95500000000004,70.95500000000004
1295.0,77.9966,77.9966,4.901960784313761,4.901960784313728,39.0,50.0,68.5,68.5
1300.26,77.02969999999999,77.02969999999999,2.918552036199112,2.9185520361991046,39.0,50.0,65.87,65.87
1305.01,75.7405,75.7405,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1310.13,74.45129999999999,74.45129999999999,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1315.22,73.1621,73.1621,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1320.01,71.8729,71.8729,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1325.01,70.2614,70.2614,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1330.14,68.9722,68.9722,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
1335.1,67.3607,67.3607,1.5082956259426994,1.5082956259426927,39.0,50.0,64.0,63.99999999999999
