Time,T1,T2,U1,U2,SP1,SP2,T1_ff,T2_ff
340.2,59.947799999999994,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
345.07,60.27009999999999,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
350.06,60.5924,60.5924,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
355.19,60.914699999999996,60.914699999999996,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
360.01,61.236999999999995,61.236999999999995,67.87707390648569,67.87707390648568,50.0,50.0,72.005,72.005
365.1,61.88159999999999,61.88159999999999,69.79638009049776,69.79638009049775,50.0,50.0,74.55000000000001,74.55000000000001
370.17,62.526199999999996,62.2039,71.70814479638013,71.70814479638011,50.0,50.0,77.08500000000001,77.08500000000001
375.21,63.17079999999999,63.17079999999999,73.60859728506792,73.60859728506789,50.0,50.0,79.60499999999999,79.60499999999999
380.11,63.4931,63.4931,75.45625942684771,75.45625942684767,50.0,50.0,82.055,82.055
385.22,64.1377,64.46,77.38310708898949,77.38310708898945,50.0,50.0,84.61000000000001,84.61000000000001
390.11,64.78229999999999,64.78229999999999,79.2269984917044,79.2269984917044,50.0,50.0,87.055,87.055
395.04,65.7492,65.7492,81.08597285067877,81.08597285067876,50.0,50.0,89.52000000000001,89.52000000000001
400.14,66.3938,66.3938,83.00904977375566,83.00904977375566,50.0,50.0,92.07,92.07
405.19,67.0384,67.3607,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
410.18,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
415.21,68.64989999999999,68.64989999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
420.21,69.6168,69.6168,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
425.18,70.5837,70.5837,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
430.25,71.22829999999999,71.22829999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
435.17,71.8729,71.8729,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
440.23,72.8398,72.8398,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
445.12,73.4844,73.4844,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
450.27,74.45129999999999,74.45129999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
455.13,75.0959,75.0959,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
460.23,75.7405,75.7405,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
465.14,76.3851,76.3851,84.03469079939671,84.03469079939671,50.0,50.0,93.43,93.43
470.18,77.35199999999999,77.35199999999999,82.13423831070891,82.13423831070891,50.0,50.0,90.91,90.91
475.11,77.67429999999999,77.9966,80.27526395173457,80.27526395173456,50.0,50.0,88.445,88.445
480.22,78.3189,78.3189,78.34841628959278,78.34841628959275,50.0,50.0,85.88999999999999,85.88999999999999
485.04,78.9635,78.9635,76.53092006033182,76.53092006033182,50.0,50.0,83.47999999999999,83.47999999999999
490.21,79.6081,79.6081,74.58144796380094,74.58144796380093,50.0,50.0,80.89500000000001,80.89500000000001
495.09,79.93039999999999,79.93039999999999,12.409502262443482,12.409502262443453,50.0,50.0,78.45500000000001,78.45500000000001
500.11,80.25269999999999,80.25269999999999,10.516591251885405,10.516591251885368,50.0,50.0,75.945,75.945
505.01,79.93039999999999,79.93039999999999,8.668929110105612,8.66892911010558,50.0,50.0,73.495,73.495
510.24,79.2858,79.2858,6.696832579185533,6.696832579185513,50.0,50.0,70.88,70.88
515.09,78.6412,78.3189,4.868024132730036,4.868024132729997,50.0,50.0,68.45499999999998,68.45499999999998
520.26,77.35199999999999,77.35199999999999,2.918552036199112,2.9185520361991046,50.0,50.0,65.87,65.87
525.09,76.0628,76.0628,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
530.2,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
535.27,73.4844,73.4844,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
540.14,71.8729,71.8729,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
545.14,70.5837,70.5837,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
550.06,68.9722,68.9722,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
555.09,67.68299999999999,67.68299999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
560.13,66.0715,66.0715,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
565.0,64.78229999999999,64.78229999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
570.28,63.17079999999999,63.17079999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
575.23,61.88159999999999,61.88159999999999,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
580.17,60.914699999999996,60.5924,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
585.26,59.947799999999994,59.947799999999994,62.315233785822066,62.31523378582202,50.0,50.0,64.63,64.63
590.21,59.625499999999995,59.625499999999995,64.18174962292616,64.18174962292612,50.0,50.0,67.10500000000002,67.10500000000002
595.01,59.3032,59.625499999999995,65.99170437405735,65.99170437405732,50.0,50.0,69.505,69.505
600.0,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
605.18,59.625499999999995,59.625499999999995,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
610.21,59.625499999999995,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
615.2,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
620.18,60.5924,60.5924,67.94117647058825,67.9411764705882,50.0,50.0,72.08999999999997,72.08999999999997
625.16,61.236999999999995,61.236999999999995,69.8190045248869,69.81900452488688,50.0,50.0,74.57999999999998,74.57999999999998
630.21,61.55929999999999,61.55929999999999,71.72322775263956,71.72322775263956,50.0,50.0,77.10500000000002,77.10500000000002
635.15,62.2039,62.2039,73.58597285067877,73.58597285067874,50.0,50.0,79.57499999999999,79.57499999999999
640.09,62.848499999999994,62.848499999999994,75.448717948718,75.44871794871796,50.0,50.0,82.04500000000002,82.04500000000002
645.16,63.4931,63.4931,77.36048265460032,77.3604826546003,50.0,50.0,84.58,84.57999999999998
650.25,64.1377,64.1377,79.27978883861238,79.27978883861236,50.0,50.0,87.125,87.125
655.27,64.78229999999999,65.10459999999999,81.17269984917046,81.17269984917046,50.0,50.0,89.63499999999999,89.63499999999999
660.21,65.7492,65.7492,83.0354449472097,83.03544494720967,50.0,50.0,92.10500000000002,92.10500000000002
665.21,66.3938,66.3938,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
670.01,67.3607,67.3607,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
675.19,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
680.0,68.9722,68.9722,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
685.24,69.9391,69.9391,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
690.21,70.5837,70.5837,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
695.06,71.55059999999999,71.55059999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
700.21,72.1952,72.5175,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
705.04,73.1621,73.1621,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
710.19,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
715.15,74.77359999999999,74.45129999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
720.16,75.4182,75.4182,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
725.14,76.0628,76.0628,84.03469079939671,84.03469079939671,50.0,50.0,93.43,93.43
730.24,77.02969999999999,76.70739999999999,82.11161387631978,82.11161387631978,50.0,50.0,90.88,90.88
735.02,77.35199999999999,77.35199999999999,80.3092006033183,80.30920060331826,50.0,50.0,88.49000000000001,88.49000000000001
740.22,77.9966,77.9966,78.34841628959278,78.34841628959275,50.0,50.0,85.88999999999999,85.88999999999999
745.19,78.6412,78.6412,76.474358974359,76.47435897435896,50.0,50.0,83.40499999999999,83.40499999999997
750.19,78.9635,78.9635,74.58898944193062,74.58898944193062,50.0,50.0,80.90499999999997,80.90499999999997
755.25,79.6081,79.6081,12.34917043740576,12.349170437405729,50.0,50.0,78.375,78.375
760.09,79.93039999999999,79.93039999999999,10.524132730015092,10.52413273001507,50.0,50.0,75.95499999999998,75.95499999999998
765.12,79.6081,79.6081,8.627450980392199,8.627450980392158,50.0,50.0,73.44,73.44
770.08,78.9635,78.9635,6.757164404223235,6.757164404223221,50.0,50.0,70.95999999999998,70.95999999999998
775.1,77.9966,77.9966,4.864253393665176,4.864253393665155,50.0,50.0,68.44999999999999,68.44999999999999
780.18,77.35199999999999,77.02969999999999,2.9487179487179827,2.948717948717976,50.0,50.0,65.91000000000003,65.91000000000003
785.18,76.0628,75.7405,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
790.0,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
795.05,73.1621,73.1621,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
800.12,71.8729,71.8729,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
805.07,70.2614,70.2614,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
810.19,68.9722,68.9722,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
815.22,67.3607,67.3607,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
820.2,66.0715,66.0715,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
825.21,64.46,64.46,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
830.1,63.17079999999999,63.17079999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
835.22,61.88159999999999,61.55929999999999,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
840.11,60.5924,60.5924,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
845.0,59.947799999999994,59.947799999999994,62.217194570135774,62.21719457013577,50.0,50.0,64.5,64.5
850.12,59.625499999999995,59.3032,64.14781297134242,64.14781297134239,50.0,50.0,67.06,67.06
855.08,59.3032,59.3032,66.01809954751135,66.01809954751134,50.0,50.0,69.54000000000002,69.54000000000002
860.2,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
865.08,59.625499999999995,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
870.09,59.625499999999995,59.625499999999995,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
875.19,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
880.13,60.5924,60.5924,67.92232277526398,67.92232277526398,50.0,50.0,72.065,72.065
885.27,61.236999999999995,60.914699999999996,69.86048265460032,69.8604826546003,50.0,50.0,74.63499999999999,74.63499999999999
890.0,61.55929999999999,61.55929999999999,71.64404223227756,71.64404223227754,50.0,50.0,77.00000000000001,77.0
895.24,62.2039,62.2039,73.61990950226247,73.61990950226246,50.0,50.0,79.62,79.62
900.13,62.848499999999994,62.848499999999994,75.4638009049774,75.46380090497738,50.0,50.0,82.065,82.065
905.16,63.4931,63.4931,77.36048265460032,77.3604826546003,50.0,50.0,84.58,84.57999999999998
910.21,64.1377,64.1377,79.26470588235298,79.26470588235296,50.0,50.0,87.10500000000002,87.10500000000002
915.19,64.78229999999999,64.78229999999999,81.14253393665165,81.14253393665162,50.0,50.0,89.59500000000003,89.59500000000003
920.02,65.42689999999999,65.7492,82.96380090497739,82.96380090497739,50.0,50.0,92.00999999999999,92.00999999999999
925.19,66.3938,66.3938,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
930.21,67.3607,67.0384,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
935.06,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
940.27,68.9722,68.9722,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
945.21,69.9391,69.6168,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
950.16,70.5837,70.5837,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
955.23,71.55059999999999,71.55059999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
960.19,72.1952,72.1952,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
965.04,73.1621,73.1621,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
970.19,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
975.05,74.45129999999999,74.45129999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
980.12,75.4182,75.4182,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
985.23,76.0628,76.0628,84.00075414781298,84.00075414781296,50.0,50.0,93.38499999999999,93.38499999999999
990.19,76.70739999999999,76.70739999999999,82.13046757164405,82.13046757164405,50.0,50.0,90.90499999999997,90.90499999999997
995.14,77.35199999999999,77.35199999999999,80.26395173454002,80.26395173453999,50.0,50.0,88.43,88.43
1000.2,77.9966,77.9966,78.35595776772249,78.35595776772246,50.0,50.0,85.89999999999998,85.89999999999998
1005.12,78.6412,78.6412,76.50075414781301,76.50075414781297,50.0,50.0,83.44000000000001,83.44
1010.13,79.2858,78.9635,74.6116138763198,74.61161387631975,50.0,50.0,80.935,80.935
1015.08,79.6081,79.6081,12.41327300150831,12.413273001508283,50.0,50.0,78.45999999999998,78.45999999999998
1020.12,79.6081,79.93039999999999,10.512820512820548,10.512820512820513,50.0,50.0,75.94,75.94
1025.16,79.6081,79.2858,8.612368024132726,8.612368024132714,50.0,50.0,73.41999999999996,73.41999999999996
1030.07,78.9635,78.9635,6.760935143288136,6.760935143288103,50.0,50.0,70.96500000000003,70.96500000000003
1035.0,77.9966,77.9966,4.901960784313761,4.901960784313728,50.0,50.0,68.5,68.5
1040.2,77.02969999999999,77.02969999999999,2.9411764705882337,2.9411764705882266,50.0,50.0,65.89999999999998,65.89999999999998
1045.0,76.0628,76.0628,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1050.01,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1055.12,73.1621,73.1621,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1060.13,71.55059999999999,71.8729,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1065.07,70.2614,70.2614,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1070.09,68.64989999999999,68.64989999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1075.27,67.3607,67.3607,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1080.04,66.0715,65.7492,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1085.23,64.46,64.46,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1090.19,62.848499999999994,63.17079999999999,1.5082956259426994,61.84012066365009,50.0,50.0,64.0,63.99999999999999
1100.34,60.27009999999999,60.914699999999996,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
1105.03,59.3032,60.5924,62.22850678733034,62.22850678733032,50.0,50.0,64.51499999999999,64.51499999999999
1110.11,58.65859999999999,60.27009999999999,64.14404223227753,64.14404223227749,50.0,50.0,67.05499999999995,67.05499999999995
1120.23,58.336299999999994,60.27009999999999,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1125.11,58.336299999999994,60.27009999999999,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1130.12,58.65859999999999,60.5924,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1140.28,59.625499999999995,61.55929999999999,67.97888386123682,67.9788838612368,50.0,50.0,72.13999999999999,72.13999999999999
1145.16,59.947799999999994,61.88159999999999,69.81900452488694,69.81900452488694,50.0,50.0,74.58000000000004,74.58000000000004
1150.06,60.5924,62.526199999999996,71.66666666666667,71.66666666666667,50.0,50.0,77.02999999999997,77.02999999999997
1160.47,61.55929999999999,63.4931,75.59200603318254,75.59200603318253,50.0,50.0,82.23500000000001,82.23500000000001
1165.24,62.526199999999996,64.46,77.3906485671192,77.39064856711916,50.0,50.0,84.62,84.62
1170.27,63.17079999999999,64.78229999999999,79.28733031674209,79.28733031674209,50.0,50.0,87.13499999999999,87.13499999999999
1175.12,63.8154,65.42689999999999,81.11613876319758,81.11613876319755,50.0,50.0,89.55999999999995,89.55999999999995
1185.1,65.42689999999999,67.0384,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1190.17,66.0715,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1195.23,67.0384,68.64989999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1205.08,68.64989999999999,70.2614,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1210.09,69.6168,71.22829999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1215.09,70.5837,71.8729,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1225.08,72.1952,73.4844,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1230.1,73.1621,74.12899999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1235.05,73.80669999999999,75.0959,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1240.1,74.77359999999999,75.7405,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1245.19,75.4182,76.3851,84.0158371040724,84.01583710407239,50.0,50.0,93.40499999999997,93.40499999999997
1250.4,76.0628,77.02969999999999,82.05128205128206,82.05128205128202,50.0,50.0,90.79999999999995,90.79999999999995
1255.04,76.70739999999999,77.67429999999999,80.30165912518859,80.30165912518858,50.0,50.0,88.48000000000002,88.48000000000002
1270.05,78.3189,79.2858,74.64177978883866,74.64177978883863,50.0,50.0,80.97500000000002,80.97500000000002
1275.08,78.9635,79.93039999999999,72.74509803921575,12.413273001508315,50.0,50.0,78.46000000000005,78.46000000000004
1280.1,79.6081,80.25269999999999,10.520361990950299,10.520361990950263,50.0,50.0,75.95000000000005,75.95000000000005
1285.07,79.6081,79.93039999999999,8.646304675716491,8.646304675716465,50.0,50.0,73.46500000000003,73.46500000000003
1290.19,79.2858,79.2858,6.7156862745098,6.715686274509793,50.0,50.0,70.90499999999997,70.90499999999997
1300.08,77.9966,77.67429999999999,2.986425339366562,2.9864253393665487,50.0,50.0,65.96000000000004,65.96000000000004
1305.26,76.70739999999999,76.3851,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1310.08,75.4182,74.77359999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1315.11,74.12899999999999,73.80669999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1320.18,72.5175,72.1952,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1325.17,71.22829999999999,70.90599999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1335.11,68.32759999999999,68.00529999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1340.01,66.7161,66.3938,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1345.01,65.42689999999999,65.10459999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1355.08,62.526199999999996,62.2039,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
1360.2,61.236999999999995,61.236999999999995,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
1365.21,60.5924,60.27009999999999,62.29638009049778,62.296380090497756,50.0,50.0,64.60500000000002,64.60500000000002
1375.11,59.947799999999994,59.625499999999995,66.02941176470586,66.02941176470584,50.0,50.0,69.55499999999995,69.55499999999995
1380.21,59.947799999999994,59.625499999999995,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1385.31,60.27009999999999,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1395.14,60.914699999999996,60.5924,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1400.12,61.236999999999995,60.914699999999996,67.91855203619907,67.91855203619905,50.0,50.0,72.05999999999995,72.05999999999995
