Time,T1,T2,U1,U2,SP1,SP2,T1_ff,T2_ff
330.29,59.625499999999995,59.625499999999995,64.21191553544499,64.21191553544496,50.0,50.0,67.14500000000001,67.14500000000001
335.29,59.947799999999994,59.947799999999994,66.09728506787334,66.09728506787333,50.0,50.0,69.64500000000001,69.64500000000001
340.05,59.947799999999994,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
345.03,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
350.26,60.5924,60.5924,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
355.11,60.914699999999996,60.914699999999996,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
360.14,61.55929999999999,61.236999999999995,67.92609351432883,67.9260935143288,50.0,50.0,72.07,72.07
365.07,61.88159999999999,61.88159999999999,69.78506787330319,69.78506787330318,50.0,50.0,74.535,74.535
370.04,62.526199999999996,62.526199999999996,71.65912518853698,71.65912518853696,50.0,50.0,77.02000000000001,77.02000000000001
375.11,62.848499999999994,63.17079999999999,73.57088989441935,73.57088989441932,50.0,50.0,79.555,79.555
380.08,63.8154,63.4931,75.44494720965312,75.4449472096531,50.0,50.0,82.03999999999999,82.03999999999999
385.12,64.46,64.1377,77.3453996983409,77.34539969834088,50.0,50.0,84.56,84.56
390.14,64.78229999999999,65.10459999999999,79.23831070889894,79.23831070889894,50.0,50.0,87.07,87.07
395.18,65.42689999999999,65.7492,81.1387631975868,81.13876319758674,50.0,50.0,89.59,89.59
400.26,66.3938,66.3938,83.05429864253395,83.05429864253395,50.0,50.0,92.13,92.13
405.19,67.0384,67.0384,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
410.24,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
415.02,68.64989999999999,68.64989999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
420.11,69.6168,69.6168,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
425.03,70.2614,70.2614,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
430.02,71.22829999999999,71.22829999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
435.2,72.1952,72.1952,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
440.18,72.8398,72.8398,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
445.3,73.80669999999999,73.4844,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
450.18,74.45129999999999,74.45129999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
455.1,75.0959,75.0959,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
460.01,75.7405,75.7405,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
465.08,76.3851,76.3851,84.05731523378584,84.05731523378583,50.0,50.0,93.46000000000001,93.46000000000001
470.09,77.35199999999999,77.02969999999999,82.16817496229265,82.16817496229262,50.0,50.0,90.95500000000001,90.95500000000001
475.3,77.9966,77.9966,80.2036199095023,80.2036199095023,50.0,50.0,88.35,88.35
480.27,78.6412,78.3189,78.32956259426851,78.32956259426848,50.0,50.0,85.86500000000002,85.86500000000001
485.11,78.9635,78.9635,76.50452488687786,76.50452488687783,50.0,50.0,83.445,83.445
490.02,79.6081,79.6081,74.65309200603322,74.65309200603319,50.0,50.0,80.99000000000001,80.99000000000001
495.03,79.93039999999999,79.93039999999999,12.432126696832617,12.432126696832595,50.0,50.0,78.48500000000001,78.48500000000001
500.15,80.25269999999999,80.25269999999999,10.501508295625985,10.501508295625948,50.0,50.0,75.92500000000001,75.92500000000001
505.1,79.93039999999999,79.93039999999999,8.634992458521882,8.634992458521873,50.0,50.0,73.44999999999999,73.44999999999999
510.19,79.2858,79.2858,6.715686274509826,6.715686274509806,50.0,50.0,70.905,70.905
515.15,78.6412,78.3189,4.845399698340909,4.8453996983408825,50.0,50.0,68.42500000000001,68.42500000000001
520.03,77.35199999999999,77.35199999999999,3.0052790346908353,3.0052790346908087,50.0,50.0,65.98500000000001,65.98500000000001
525.18,76.0628,76.0628,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
530.03,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
535.29,73.4844,73.4844,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
540.0,72.1952,72.1952,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
545.26,70.5837,70.5837,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
550.11,68.9722,68.9722,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
555.2,67.68299999999999,67.68299999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
560.13,66.0715,66.0715,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
565.03,64.78229999999999,64.78229999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
570.15,63.17079999999999,63.17079999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
575.08,61.88159999999999,61.88159999999999,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
580.18,60.5924,60.5924,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
585.08,59.947799999999994,59.947799999999994,62.24736048265464,62.24736048265463,50.0,50.0,64.54000000000002,64.54000000000002
590.06,59.625499999999995,59.625499999999995,64.12518853695325,64.12518853695325,50.0,50.0,67.02999999999997,67.02999999999997
595.08,59.3032,59.3032,66.01809954751135,66.01809954751134,50.0,50.0,69.54000000000002,69.54000000000002
600.05,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
605.22,59.625499999999995,59.625499999999995,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
610.19,59.947799999999994,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
615.08,60.27009999999999,60.27009999999999,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
620.21,60.5924,60.5924,67.95248868778285,67.95248868778282,50.0,50.0,72.10500000000002,72.10500000000002
625.26,61.236999999999995,61.236999999999995,69.85671191553547,69.85671191553546,50.0,50.0,74.63,74.63
630.26,61.88159999999999,61.55929999999999,71.74208144796383,71.7420814479638,50.0,50.0,77.13000000000001,77.13
635.3,62.526199999999996,62.2039,73.64253393665159,73.64253393665159,50.0,50.0,79.64999999999998,79.64999999999998
640.07,62.848499999999994,62.848499999999994,75.44117647058827,75.44117647058826,50.0,50.0,82.03500000000003,82.03500000000003
645.19,63.4931,63.4931,77.37179487179493,77.37179487179489,50.0,50.0,84.59500000000004,84.59500000000003
650.03,64.1377,64.1377,79.19683257918552,79.19683257918552,50.0,50.0,87.01499999999999,87.01499999999999
655.03,64.78229999999999,65.10459999999999,81.0822021116139,81.0822021116139,50.0,50.0,89.51499999999999,89.51499999999999
660.21,65.7492,65.7492,83.0354449472097,83.03544494720967,50.0,50.0,92.10500000000002,92.10500000000002
665.03,66.3938,66.3938,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
670.3,67.3607,67.3607,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
675.0,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
680.04,68.9722,68.9722,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
685.18,69.9391,69.9391,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
690.12,70.5837,70.5837,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
695.18,71.55059999999999,71.55059999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
700.11,72.5175,72.1952,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
705.23,73.1621,73.1621,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
710.26,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
715.13,74.77359999999999,74.77359999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
720.19,75.4182,75.4182,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
725.29,76.0628,76.0628,83.97812971342385,83.97812971342385,50.0,50.0,93.35500000000002,93.35500000000002
730.04,76.70739999999999,76.70739999999999,82.18702865761692,82.18702865761692,50.0,50.0,90.98000000000002,90.98000000000002
735.3,77.35199999999999,77.35199999999999,80.2036199095023,80.2036199095023,50.0,50.0,88.35000000000002,88.35000000000002
740.17,77.9966,77.9966,78.36726998491707,78.36726998491707,50.0,50.0,85.91500000000002,85.91500000000002
745.1,78.6412,78.6412,76.50829562594272,76.5082956259427,50.0,50.0,83.44999999999999,83.44999999999999
750.01,79.2858,79.2858,74.65686274509807,74.65686274509804,50.0,50.0,80.99500000000002,80.995
755.07,79.6081,79.6081,12.417043740573165,12.417043740573153,50.0,50.0,78.46499999999997,78.46499999999997
760.08,79.6081,79.93039999999999,10.527903469079954,10.527903469079934,50.0,50.0,75.95999999999998,75.95999999999998
765.04,79.6081,79.6081,8.657616892911049,8.657616892911035,50.0,50.0,73.48000000000002,73.48000000000002
770.29,78.9635,78.9635,6.677978883861266,6.67797888386126,50.0,50.0,70.85500000000002,70.85500000000002
775.06,77.9966,77.9966,4.879336349924627,4.879336349924607,50.0,50.0,68.47000000000003,68.47000000000003
780.03,77.02969999999999,77.02969999999999,3.0052790346908353,3.0052790346908087,50.0,50.0,65.98500000000001,65.98500000000001
785.05,76.0628,76.0628,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
790.23,74.77359999999999,74.77359999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
795.18,73.1621,73.1621,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
800.29,71.55059999999999,71.8729,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
805.08,70.2614,70.2614,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
810.08,68.9722,68.9722,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
815.02,67.68299999999999,67.3607,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
820.04,66.0715,66.0715,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
825.1,64.46,64.46,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
830.14,62.848499999999994,63.17079999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
835.16,61.55929999999999,61.55929999999999,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
840.04,60.5924,60.5924,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
845.1,59.947799999999994,59.947799999999994,62.25490196078435,62.25490196078434,50.0,50.0,64.55000000000001,64.55000000000001
850.11,59.3032,59.3032,64.14404223227756,64.14404223227754,50.0,50.0,67.055,67.055
855.12,59.3032,59.3032,66.03318250377076,66.03318250377076,50.0,50.0,69.56,69.56
860.08,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
865.09,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
870.25,59.625499999999995,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
875.05,59.947799999999994,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
880.1,60.5924,60.5924,67.91101055806942,67.91101055806939,50.0,50.0,72.05000000000001,72.05000000000001
885.19,61.236999999999995,60.914699999999996,69.8303167420815,69.83031674208146,50.0,50.0,74.59500000000003,74.59500000000003
890.12,61.55929999999999,61.55929999999999,71.68929110105584,71.68929110105582,50.0,50.0,77.06,77.06
895.11,62.2039,62.2039,73.57088989441935,73.57088989441932,50.0,50.0,79.555,79.555
900.25,62.848499999999994,62.848499999999994,75.50904977375568,75.50904977375566,50.0,50.0,82.125,82.125
905.18,63.4931,63.4931,77.36802413273004,77.36802413272999,50.0,50.0,84.58999999999997,84.58999999999997
910.02,64.1377,64.1377,79.19306184012066,79.19306184012066,50.0,50.0,87.00999999999999,87.00999999999999
915.25,64.78229999999999,64.78229999999999,81.16515837104075,81.16515837104075,50.0,50.0,89.625,89.625
920.19,65.7492,65.42689999999999,83.02790346907999,83.02790346907997,50.0,50.0,92.09500000000003,92.09500000000003
925.29,66.3938,66.3938,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
930.02,67.3607,67.0384,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
935.25,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
940.08,68.9722,68.9722,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
945.02,69.6168,69.6168,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
950.03,70.5837,70.5837,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
955.3,71.55059999999999,71.22829999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
960.29,72.1952,72.1952,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
965.11,72.8398,72.8398,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
970.18,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
975.19,74.45129999999999,74.45129999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
980.19,75.4182,75.4182,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
985.22,76.0628,76.0628,84.00452488687785,84.00452488687782,50.0,50.0,93.38999999999999,93.38999999999999
990.06,76.70739999999999,76.70739999999999,82.17948717948723,82.17948717948723,50.0,50.0,90.97000000000003,90.97000000000003
995.21,77.35199999999999,77.35199999999999,80.23755656108601,80.23755656108598,50.0,50.0,88.39499999999998,88.39499999999998
1000.18,77.9966,77.9966,78.36349924585225,78.36349924585221,50.0,50.0,85.91000000000003,85.91000000000003
1005.17,78.6412,78.6412,76.48190045248874,76.4819004524887,50.0,50.0,83.41500000000002,83.41500000000002
1010.27,78.9635,78.9635,74.55882352941181,74.55882352941177,50.0,50.0,80.86500000000002,80.86500000000001
1015.04,79.6081,79.6081,12.428355957767767,12.428355957767735,50.0,50.0,78.48000000000002,78.48000000000002
1020.27,79.6081,79.6081,10.456259426847694,10.456259426847673,50.0,50.0,75.86500000000001,75.86500000000001
1025.29,79.2858,79.2858,8.563348416289637,8.56334841628961,50.0,50.0,73.35500000000002,73.35500000000002
1030.07,78.9635,78.9635,6.760935143288136,6.760935143288103,50.0,50.0,70.96500000000003,70.96500000000003
1035.17,77.9966,77.9966,4.83785822021116,4.837858220211146,50.0,50.0,68.41499999999996,68.41499999999996
1040.02,77.02969999999999,77.02969999999999,3.009049773755683,3.0090497737556694,50.0,50.0,65.99000000000001,65.99000000000001
1045.29,75.7405,75.7405,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1050.23,74.45129999999999,74.45129999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1055.2,73.1621,73.1621,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1060.12,71.8729,71.55059999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1065.11,70.2614,70.2614,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1070.28,68.64989999999999,68.64989999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1075.02,67.3607,67.3607,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1080.29,65.7492,65.7492,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1085.13,64.46,64.46,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1090.0,63.17079999999999,62.848499999999994,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1095.12,61.55929999999999,61.55929999999999,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
1100.17,60.5924,60.5924,61.8401206636501,61.84012066365009,50.0,50.0,64.0,63.99999999999999
1105.01,59.625499999999995,59.625499999999995,62.22096530920062,62.22096530920062,50.0,50.0,64.505,64.505
1110.1,59.3032,59.3032,64.14027149321267,64.14027149321265,50.0,50.0,67.04999999999995,67.04999999999995
1115.08,59.3032,59.3032,66.01809954751131,66.0180995475113,50.0,50.0,69.53999999999996,69.53999999999996
1120.29,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1125.08,59.3032,59.3032,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1130.29,59.625499999999995,59.625499999999995,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1135.14,59.947799999999994,59.947799999999994,66.36500754147816,66.36500754147815,50.0,50.0,70.0,70.0
1140.04,60.5924,60.27009999999999,67.88838612368025,67.88838612368022,50.0,50.0,72.01999999999998,72.01999999999998
1145.18,60.914699999999996,60.914699999999996,69.82654600301663,69.82654600301663,50.0,50.0,74.59000000000003,74.59000000000003
1150.25,61.55929999999999,61.55929999999999,71.73831070889898,71.73831070889895,50.0,50.0,77.12500000000001,77.125
1155.17,62.2039,62.2039,73.59351432880851,73.59351432880848,50.0,50.0,79.58500000000005,79.58500000000004
1160.13,62.848499999999994,62.848499999999994,75.46380090497745,75.46380090497742,50.0,50.0,82.06500000000005,82.06500000000005
1165.02,63.17079999999999,63.17079999999999,77.30769230769232,77.3076923076923,50.0,50.0,84.50999999999999,84.50999999999999
1170.06,64.1377,64.1377,79.20814479638007,79.20814479638008,50.0,50.0,87.02999999999997,87.02999999999997
1175.2,64.78229999999999,64.78229999999999,81.14630467571648,81.14630467571648,50.0,50.0,89.60000000000002,89.60000000000002
1180.29,65.42689999999999,65.42689999999999,83.06561085972852,83.0656108597285,50.0,50.0,92.14499999999998,92.14499999999998
1185.16,66.3938,66.3938,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1190.03,67.0384,67.0384,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1195.08,68.00529999999999,68.00529999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1200.29,68.64989999999999,68.9722,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1205.01,69.6168,69.6168,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1210.29,70.5837,70.5837,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1215.01,71.22829999999999,71.55059999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1220.13,72.1952,72.1952,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1225.15,72.8398,72.8398,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1230.17,73.80669999999999,73.80669999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1235.02,74.45129999999999,74.45129999999999,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1240.01,75.0959,75.0959,84.46455505279039,84.46455505279036,50.0,50.0,94.0,94.0
1245.25,76.0628,76.0628,83.99321266968327,83.99321266968327,50.0,50.0,93.375,93.375
1250.2,76.70739999999999,76.70739999999999,82.12669683257919,82.12669683257917,50.0,50.0,90.89999999999998,90.89999999999998
1255.29,77.35199999999999,77.35199999999999,80.20739064856716,80.20739064856716,50.0,50.0,88.35500000000002,88.35500000000002
1260.01,77.9966,77.9966,78.4276018099548,78.42760180995475,50.0,50.0,85.995,85.995
1265.02,78.6412,78.6412,76.53846153846159,76.53846153846155,50.0,50.0,83.49000000000001,83.49000000000001
1270.02,78.9635,78.9635,74.65309200603322,74.65309200603319,50.0,50.0,80.99000000000001,80.99000000000001
1275.26,79.6081,79.6081,12.345399698340898,12.345399698340879,50.0,50.0,78.37,78.37
1280.29,79.93039999999999,79.6081,10.448717948717992,10.448717948717965,50.0,50.0,75.85500000000002,75.85500000000002
1285.02,79.6081,79.6081,8.665158371040759,8.66515837104073,50.0,50.0,73.49000000000001,73.49000000000001
1290.01,78.9635,78.9635,6.783559577677257,6.783559577677224,50.0,50.0,70.995,70.995
1295.24,77.9966,78.3189,4.8114630467571775,4.811463046757164,50.0,50.0,68.38,68.38
1300.01,77.02969999999999,77.02969999999999,3.012820512820551,3.012820512820517,50.0,50.0,65.995,65.995
1305.29,76.0628,75.7405,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1310.28,74.45129999999999,74.45129999999999,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1320.01,71.8729,71.8729,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
1325.24,70.2614,70.2614,1.5082956259426994,1.5082956259426927,50.0,50.0,64.0,63.99999999999999
